episode_id,instance_seed,map_seed,target_seed,observation_seed,start_seed,start_x,start_y,sensor_range,resolution,action_depth,num_policies,target_x,target_y,success,steps,task_cost,false_finds,collisions,cumulative_inference_ms,final_x,final_y,final_target_distance
map821789027-target1613172790-obs870111659-g5-T2,24,821789027,1613172790,870111659,709246925,0,12,7.0,5,2,25,10,18,False,50,150.0,0,0,629.2008,10,12,6.0
map821789027-target1613172790-obs870111659-g5-T3,24,821789027,1613172790,870111659,709246925,0,12,7.0,5,3,125,10,18,False,50,150.0,0,0,18042.574100000005,14,14,5.656854249492381
map821789027-target1613172790-obs870111659-g10-T1,24,821789027,1613172790,870111659,709246925,0,12,7.0,10,1,5,10,18,True,42,42.0,0,0,1196.2270999999996,12,19,2.23606797749979
map821789027-target1613172790-obs870111659-g10-T2,24,821789027,1613172790,870111659,709246925,0,12,7.0,10,2,25,10,18,True,35,35.0,0,0,1550.7649999999999,13,19,3.1622776601683795
map821789027-target1613172790-obs870111659-g10-T3,24,821789027,1613172790,870111659,709246925,0,12,7.0,10,3,125,10,18,True,34,39.0,1,0,15962.296399999997,13,19,3.1622776601683795
map821789027-target1613172790-obs870111659-g20-T1,24,821789027,1613172790,870111659,709246925,0,12,7.0,20,1,5,10,18,True,22,22.0,0,0,3613.6489000000006,9,12,6.082762530298219
map821789027-target1613172790-obs870111659-g20-T2,24,821789027,1613172790,870111659,709246925,0,12,7.0,20,2,25,10,18,True,22,22.0,0,0,4381.970499999999,9,12,6.082762530298219
map821789027-target1613172790-obs870111659-g20-T3,24,821789027,1613172790,870111659,709246925,0,12,7.0,20,3,125,10,18,True,23,23.0,0,0,5504.0353,10,12,6.0
map1082894377-target1835374301-obs670089-g2-T1,25,1082894377,1835374301,670089,345146219,4,7,5.0,2,1,5,18,0,False,50,169.0,0,38,125.955,5,0,13.0
map1082894377-target1835374301-obs670089-g2-T2,25,1082894377,1835374301,670089,345146219,4,7,5.0,2,2,25,18,0,False,50,150.0,0,0,292.63999999999993,12,5,7.810249675906654
map1082894377-target1835374301-obs670089-g2-T3,25,1082894377,1835374301,670089,345146219,4,7,5.0,2,3,125,18,0,False,50,150.0,0,0,2404.601200000001,12,5,7.810249675906654
map1082894377-target1835374301-obs670089-g5-T1,25,1082894377,1835374301,670089,345146219,4,7,5.0,5,1,5,18,0,False,50,155.0,1,0,328.7985,14,0,4.0
map1082894377-target1835374301-obs670089-g5-T2,25,1082894377,1835374301,670089,345146219,4,7,5.0,5,2,25,18,0,True,41,46.0,1,0,554.5560999999999,14,0,4.0
map1082894377-target1835374301-obs670089-g5-T3,25,1082894377,1835374301,670089,345146219,4,7,5.0,5,3,125,18,0,True,34,34.0,0,0,12287.2471,16,2,2.8284271247461903
map1082894377-target1835374301-obs670089-g10-T1,25,1082894377,1835374301,670089,345146219,4,7,5.0,10,1,5,18,0,True,43,48.0,1,0,1224.6798,14,0,4.0
map1082894377-target1835374301-obs670089-g10-T2,25,1082894377,1835374301,670089,345146219,4,7,5.0,10,2,25,18,0,True,34,34.0,0,0,1403.1855,16,4,4.47213595499958
map1082894377-target1835374301-obs670089-g10-T3,25,1082894377,1835374301,670089,345146219,4,7,5.0,10,3,125,18,0,True,35,35.0,0,0,16347.587099999999,16,3,3.605551275463989
map1082894377-target1835374301-obs670089-g20-T1,25,1082894377,1835374301,670089,345146219,4,7,5.0,20,1,5,18,0,True,45,45.0,0,0,7304.106800000001,15,4,5.0
map1082894377-target1835374301-obs670089-g20-T2,25,1082894377,1835374301,670089,345146219,4,7,5.0,20,2,25,18,0,True,35,35.0,0,0,7153.855800000001,15,4,5.0
map1082894377-target1835374301-obs670089-g20-T3,25,1082894377,1835374301,670089,345146219,4,7,5.0,20,3,125,18,0,True,34,34.0,0,0,7957.076200000001,15,1,3.1622776601683795
map1851267297-target1190287358-obs503369144-g2-T1,26,1851267297,1190287358,503369144,1055700636,4,8,6.0,2,1,5,16,13,False,50,150.0,0,0,125.3505,12,4,9.848857801796104
map1851267297-target1190287358-obs503369144-g2-T2,26,1851267297,1190287358,503369144,1055700636,4,8,6.0,2,2,25,16,13,False,50,150.0,0,0,291.5816000000001,12,4,9.848857801796104
map1851267297-target1190287358-obs503369144-g2-T3,26,1851267297,1190287358,503369144,1055700636,4,8,6.0,2,3,125,16,13,False,50,150.0,0,0,2399.7881999999995,12,4,9.848857801796104
map1851267297-target1190287358-obs503369144-g5-T1,26,1851267297,1190287358,503369144,1055700636,4,8,6.0,5,1,5,16,13,True,47,47.0,0,0,306.73900000000003,12,10,5.0
map1851267297-target1190287358-obs503369144-g5-T2,26,1851267297,1190287358,503369144,1055700636,4,8,6.0,5,2,25,16,13,True,24,24.0,0,0,298.88609999999994,13,12,3.1622776601683795
map1851267297-target1190287358-obs503369144-g5-T3,26,1851267297,1190287358,503369144,1055700636,4,8,6.0,5,3,125,16,13,True,24,24.0,0,0,8672.4841,13,12,3.1622776601683795
map1851267297-target1190287358-obs503369144-g10-T1,26,1851267297,1190287358,503369144,1055700636,4,8,6.0,10,1,5,16,13,True,25,25.0,0,0,710.8542999999999,12,12,4.123105625617661
map1851267297-target1190287358-obs503369144-g10-T2,26,1851267297,1190287358,503369144,1055700636,4,8,6.0,10,2,25,16,13,True,29,29.0,0,0,1165.8115,14,18,5.385164807134504
map1851267297-target1190287358-obs503369144-g10-T3,26,1851267297,1190287358,503369144,1055700636,4,8,6.0,10,3,125,16,13,True,25,25.0,0,0,11714.4444,14,12,2.23606797749979
map1851267297-target1190287358-obs503369144-g20-T1,26,1851267297,1190287358,503369144,1055700636,4,8,6.0,20,1,5,16,13,False,50,150.0,0,0,8169.3460000000005,8,0,15.264337522473747
map1851267297-target1190287358-obs503369144-g20-T2,26,1851267297,1190287358,503369144,1055700636,4,8,6.0,20,2,25,16,13,True,24,24.0,0,0,4912.351,13,12,3.1622776601683795
map1851267297-target1190287358-obs503369144-g20-T3,26,1851267297,1190287358,503369144,1055700636,4,8,6.0,20,3,125,16,13,True,24,24.0,0,0,5589.840700000001,13,12,3.1622776601683795
map5517670-target458241086-obs673911017-g2-T1,27,5517670,458241086,673911017,1498377114,1,4,7.0,2,1,5,15,3,False,50,150.0,0,0,123.65129999999996,6,15,15.0
map5517670-target458241086-obs673911017-g2-T2,27,5517670,458241086,673911017,1498377114,1,4,7.0,2,2,25,15,3,False,50,150.0,0,0,293.04879999999997,6,15,15.0
map5517670-target458241086-obs673911017-g2-T3,27,5517670,458241086,673911017,1498377114,1,4,7.0,2,3,125,15,3,False,50,150.0,0,0,2419.487500000001,6,15,15.0
map5517670-target458241086-obs673911017-g5-T1,27,5517670,458241086,673911017,1498377114,1,4,7.0,5,1,5,15,3,False,50,150.0,0,0,334.0944999999999,6,13,13.45362404707371
map5517670-target458241086-obs673911017-g5-T2,27,5517670,458241086,673911017,1498377114,1,4,7.0,5,2,25,15,3,True,45,55.0,2,0,579.8979,14,9,6.082762530298219
map5517670-target458241086-obs673911017-g5-T3,27,5517670,458241086,673911017,1498377114,1,4,7.0,5,3,125,15,3,True,45,55.0,2,0,16270.160999999996,15,8,5.0
map5517670-target458241086-obs673911017-g10-T1,27,5517670,458241086,673911017,1498377114,1,4,7.0,10,1,5,15,3,True,22,27.0,1,0,634.6756,14,9,6.082762530298219
map5517670-target458241086-obs673911017-g10-T2,27,5517670,458241086,673911017,1498377114,1,4,7.0,10,2,25,15,3,True,42,42.0,0,0,1628.4294,14,8,5.0990195135927845
map5517670-target458241086-obs673911017-g10-T3,27,5517670,458241086,673911017,1498377114,1,4,7.0,10,3,125,15,3,True,39,39.0,0,0,18168.0791,14,9,6.082762530298219
map5517670-target458241086-obs673911017-g20-T1,27,5517670,458241086,673911017,1498377114,1,4,7.0,20,1,5,15,3,True,44,49.0,1,0,7074.533199999999,14,9,6.082762530298219
map5517670-target458241086-obs673911017-g20-T2,27,5517670,458241086,673911017,1498377114,1,4,7.0,20,2,25,15,3,True,43,48.0,1,0,8560.097399999999,14,8,5.0990195135927845
map5517670-target458241086-obs673911017-g20-T3,27,5517670,458241086,673911017,1498377114,1,4,7.0,20,3,125,15,3,True,40,40.0,0,0,9584.271600000002,14,8,5.0990195135927845
map1430922683-target474504264-obs1900293148-g2-T1,28,1430922683,474504264,1900293148,1829299447,0,11,7.0,2,1,5,16,16,False,50,155.0,1,0,125.29759999999999,6,4,15.620499351813308
map1430922683-target474504264-obs1900293148-g2-T2,28,1430922683,474504264,1900293148,1829299447,0,11,7.0,2,2,25,16,16,False,50,155.0,1,0,288.16659999999996,12,4,12.649110640673518
map1430922683-target474504264-obs1900293148-g2-T3,28,1430922683,474504264,1900293148,1829299447,0,11,7.0,2,3,125,16,16,True,23,28.0,1,0,1108.8915,12,12,5.656854249492381
map1430922683-target474504264-obs1900293148-g5-T1,28,1430922683,474504264,1900293148,1829299447,0,11,7.0,5,1,5,16,16,True,30,40.0,2,0,200.56619999999998,12,12,5.656854249492381
map1430922683-target474504264-obs1900293148-g5-T2,28,1430922683,474504264,1900293148,1829299447,0,11,7.0,5,2,25,16,16,True,30,40.0,2,0,403.9204,12,12,5.656854249492381
map1430922683-target474504264-obs1900293148-g5-T3,28,1430922683,474504264,1900293148,1829299447,0,11,7.0,5,3,125,16,16,True,32,42.0,2,0,11594.672599999998,12,12,5.656854249492381
map1430922683-target474504264-obs1900293148-g10-T1,28,1430922683,474504264,1900293148,1829299447,0,11,7.0,10,1,5,16,16,True,29,34.0,1,0,833.0824,13,13,4.242640687119285
map1430922683-target474504264-obs1900293148-g10-T2,28,1430922683,474504264,1900293148,1829299447,0,11,7.0,10,2,25,16,16,True,27,32.0,1,0,1114.3299,13,13,4.242640687119285
map1430922683-target474504264-obs1900293148-g10-T3,28,1430922683,474504264,1900293148,1829299447,0,11,7.0,10,3,125,16,16,True,33,43.0,2,0,15226.157600000002,14,13,3.605551275463989
map1430922683-target474504264-obs1900293148-g20-T1,28,1430922683,474504264,1900293148,1829299447,0,11,7.0,20,1,5,16,16,True,25,30.0,1,0,4194.4555,13,13,4.242640687119285
map1430922683-target474504264-obs1900293148-g20-T2,28,1430922683,474504264,1900293148,1829299447,0,11,7.0,20,2,25,16,16,True,30,35.0,1,0,6147.887700000001,13,12,5.0
map1430922683-target474504264-obs1900293148-g20-T3,28,1430922683,474504264,1900293148,1829299447,0,11,7.0,20,3,125,16,16,True,30,35.0,1,0,7449.5411,13,12,5.0
map2007055255-target1288324120-obs1087318855-g2-T1,29,2007055255,1288324120,1087318855,107475049,1,15,5.0,2,1,5,16,11,False,50,162.5,0,25,124.35729999999998,5,0,15.556349186104045
map2007055255-target1288324120-obs1087318855-g2-T2,29,2007055255,1288324120,1087318855,107475049,1,15,5.0,2,2,25,16,11,False,50,150.0,0,0,296.55089999999996,12,4,8.06225774829855
map2007055255-target1288324120-obs1087318855-g2-T3,29,2007055255,1288324120,1087318855,107475049,1,15,5.0,2,3,125,16,11,False,50,150.0,0,0,2421.1564999999996,12,4,8.06225774829855
map2007055255-target1288324120-obs1087318855-g5-T1,29,2007055255,1288324120,1087318855,107475049,1,15,5.0,5,1,5,16,11,True,49,54.0,1,0,316.91099999999994,15,14,3.1622776601683795
map2007055255-target1288324120-obs1087318855-g5-T2,29,2007055255,1288324120,1087318855,107475049,1,15,5.0,5,2,25,16,11,True,33,33.0,0,0,403.68850000000003,14,14,3.605551275463989
map2007055255-target1288324120-obs1087318855-g5-T3,29,2007055255,1288324120,1087318855,107475049,1,15,5.0,5,3,125,16,11,True,33,33.0,0,0,11909.760499999997,14,14,3.605551275463989
map2007055255-target1288324120-obs1087318855-g10-T1,29,2007055255,1288324120,1087318855,107475049,1,15,5.0,10,1,5,16,11,True,42,42.0,0,0,1191.5747999999996,15,14,3.1622776601683795
map2007055255-target1288324120-obs1087318855-g10-T2,29,2007055255,1288324120,1087318855,107475049,1,15,5.0,10,2,25,16,11,True,38,38.0,0,0,1589.3018,15,14,3.1622776601683795
map2007055255-target1288324120-obs1087318855-g10-T3,29,2007055255,1288324120,1087318855,107475049,1,15,5.0,10,3,125,16,11,True,38,38.0,0,0,17825.111,15,14,3.1622776601683795
map2007055255-target1288324120-obs1087318855-g20-T1,29,2007055255,1288324120,1087318855,107475049,1,15,5.0,20,1,5,16,11,True,37,37.0,0,0,5997.6503,14,14,3.605551275463989
map2007055255-target1288324120-obs1087318855-g20-T2,29,2007055255,1288324120,1087318855,107475049,1,15,5.0,20,2,25,16,11,True,37,37.0,0,0,7477.8921,14,14,3.605551275463989
map2007055255-target1288324120-obs1087318855-g20-T3,29,2007055255,1288324120,1087318855,107475049,1,15,5.0,20,3,125,16,11,True,33,33.0,0,0,7707.2659,14,14,3.605551275463989
