episode_id,instance_seed,map_seed,target_seed,observation_seed,start_seed,start_x,start_y,sensor_range,resolution,action_depth,decision,x,y,target_x,target_y,observation,next_observation,next_x,next_y,selected_action,state_ms,policy_ms,action_ms,total_ms,cumulative_inference_ms,state_vfe,target_belief_entropy,selected_policy,selected_policy_posterior,selected_policy_efe,false_find,collision,success
map1916097724-target561866062-obs990305018-g10-T1,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,1,3,2,4,10,2,"[2, 4, 0, 0, 0]","[2, 5, 0, 0, 0]",2,5,UP,21.9721,4.2509,0.06,26.282999999999998,118.92,0.135053752777503,4.36215787086724,2,0.256728513628619,-15.625210655736627,False,False,False
map1916097724-target561866062-obs990305018-g10-T1,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,1,4,2,5,10,2,"[2, 5, 0, 0, 0]","[2, 6, 1, 0, 0]",2,6,UP,22.1994,3.9892,0.0565,26.2451,145.1651,0.14388318555563884,4.33214225027682,2,0.25531982366367606,-15.630344246031862,False,False,False
map1916097724-target561866062-obs990305018-g10-T1,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,1,5,2,6,10,2,"[2, 6, 1, 0, 0]","[2, 7, 0, 0, 0]",2,7,UP,21.4371,4.6118,0.0703,26.1192,171.2843,7.108451961694003,3.807373607600796,2,0.27194734883680716,-15.38289961206873,False,False,False
map1916097724-target561866062-obs990305018-g10-T1,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,1,6,2,7,10,2,"[2, 7, 0, 0, 0]","[2, 8, 0, 0, 0]",2,8,UP,21.6203,4.0446,0.0532,25.7181,197.0024,1.0385354376574216,4.148658400615385,2,0.2702288028667862,-15.407355126817915,False,False,False
map1916097724-target561866062-obs990305018-g10-T1,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,1,7,2,8,10,2,"[2, 8, 0, 0, 0]","[2, 9, 0, 0, 0]",2,9,UP,21.726,4.0062,0.0523,25.784499999999998,222.7869,0.5490732304041838,4.218282963881943,2,0.2635608901961229,-15.509197722162106,False,False,False
map1916097724-target561866062-obs990305018-g10-T1,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,1,8,2,9,10,2,"[2, 9, 0, 0, 0]","[2, 10, 0, 0, 0]",2,10,UP,22.3286,4.1243,0.0599,26.5128,249.2997,0.28672378142770993,4.168495061299891,2,0.2576767904582092,-15.589212207917452,False,False,False
map1916097724-target561866062-obs990305018-g10-T1,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,1,9,2,10,10,2,"[2, 10, 0, 0, 0]","[2, 11, 0, 0, 0]",2,11,UP,23.2314,4.2546,0.0629,27.5489,276.8486,0.17843313199394392,4.112230441834924,2,0.2556659682461638,-15.625951885582461,False,False,False
map1916097724-target561866062-obs990305018-g10-T1,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,1,10,2,11,10,2,"[2, 11, 0, 0, 0]","[2, 12, 0, 0, 0]",2,12,UP,21.984,16.6057,0.0571,38.6468,315.49539999999996,0.13994287092477817,4.069828935035161,2,0.2554455632963642,-15.63527043613568,False,False,False
map1916097724-target561866062-obs990305018-g10-T1,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,1,11,2,12,10,2,"[2, 12, 0, 0, 0]","[2, 13, 0, 0, 0]",2,13,UP,21.76,3.9583,0.0629,25.781200000000002,341.2766,0.12903200204887724,4.0366132744595875,2,0.2549244411554605,-15.63863642443988,False,False,False
map1916097724-target561866062-obs990305018-g10-T1,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,1,12,2,13,10,2,"[2, 13, 0, 0, 0]","[2, 14, 0, 0, 0]",2,14,UP,21.4789,3.9967,0.0506,25.5262,366.8028,0.1138199976725539,4.005477054131619,2,0.2523452572565985,-15.656018913954208,False,False,False
map1916097724-target561866062-obs990305018-g10-T1,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,1,13,2,14,10,2,"[2, 14, 0, 0, 0]","[3, 14, 0, 0, 0]",3,14,RIGHT,22.2604,4.3638,0.0648,26.689000000000004,393.4918,0.092116872887772,3.981986103651197,4,0.25132818464981294,-15.669347947877766,False,False,False
map1916097724-target561866062-obs990305018-g10-T1,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,1,14,3,14,10,2,"[3, 14, 0, 0, 0]","[4, 14, 0, 0, 0]",4,14,RIGHT,21.5619,3.9963,0.0531,25.611300000000004,419.10310000000004,0.09123992609322519,3.969565178290665,4,0.25105470170622035,-15.672703781956654,False,False,False
map1916097724-target561866062-obs990305018-g10-T1,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,1,15,4,14,10,2,"[4, 14, 0, 0, 0]","[5, 14, 0, 0, 0]",5,14,RIGHT,22.908,4.1066,0.0524,27.067,446.17010000000005,0.09911044970307256,3.962019203318271,4,0.2504670905424509,-15.674695039448084,False,False,False
map1916097724-target561866062-obs990305018-g10-T1,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,1,16,5,14,10,2,"[5, 14, 0, 0, 0]","[6, 14, 0, 0, 0]",6,14,RIGHT,21.9335,4.723,0.063,26.719499999999996,472.88960000000003,0.09760093167655247,3.9564797198490704,4,0.25027046475552056,-15.67277772273613,False,False,False
map1916097724-target561866062-obs990305018-g10-T1,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,1,17,6,14,10,2,"[6, 14, 0, 0, 0]","[6, 13, 0, 0, 0]",6,13,DOWN,22.8988,4.621,0.057,27.576800000000002,500.4664,0.10361425004196807,3.949531134197932,1,0.3342116347233364,-15.669951961539871,False,False,False
map1916097724-target561866062-obs990305018-g10-T1,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,1,18,6,13,10,2,"[6, 13, 0, 0, 0]","[6, 12, 0, 0, 0]",6,12,DOWN,21.767,5.2256,0.0557,27.0483,527.5147000000001,0.12002290723246288,3.94439561231671,1,0.33366544898511663,-15.672796607973384,False,False,False
map1916097724-target561866062-obs990305018-g10-T1,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,1,19,6,12,10,2,"[6, 12, 0, 0, 0]","[6, 11, 0, 0, 0]",6,11,DOWN,22.114,4.168,0.0581,26.3401,553.8548000000001,0.10402737433491509,3.9386440303727657,1,0.33429299189116574,-15.669493901720452,False,False,False
map1916097724-target561866062-obs990305018-g10-T1,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,1,20,6,11,10,2,"[6, 11, 0, 0, 0]","[6, 10, 0, 0, 0]",6,10,DOWN,22.62,4.1299,0.059,26.8089,580.6637000000001,0.12480308873549277,3.9371317408800843,1,0.33404731190374076,-15.670825492972584,False,False,False
map1916097724-target561866062-obs990305018-g10-T1,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,1,21,6,10,10,2,"[6, 10, 0, 0, 0]","[6, 9, 0, 0, 0]",6,9,DOWN,21.7824,4.0473,0.055,25.8847,606.5484,0.11523773791290041,3.9372074107527553,1,0.33460899689713874,-15.66706646997013,False,False,False
map1916097724-target561866062-obs990305018-g10-T1,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,1,22,6,9,10,2,"[6, 9, 0, 0, 0]","[6, 8, 0, 0, 0]",6,8,DOWN,21.9899,10.0425,0.0528,32.08519999999999,638.6336,0.14566538190720565,3.9477949051501726,1,0.3340763123047068,-15.66844865297357,False,False,False
map1916097724-target561866062-obs990305018-g10-T1,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,1,23,6,8,10,2,"[6, 8, 0, 0, 0]","[6, 7, 0, 0, 0]",6,7,DOWN,22.5184,4.4342,0.0611,27.0137,665.6473,0.13022738922625673,3.95311551709266,1,0.3389829382456292,-15.641623296472,False,False,False
map1916097724-target561866062-obs990305018-g10-T1,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,1,24,6,7,10,2,"[6, 7, 0, 0, 0]","[6, 6, 1, 0, 0]",6,6,DOWN,23.1258,4.0395,0.0569,27.2222,692.8695,0.18317481732750954,3.9670849438213414,1,0.3682449100633555,-15.45193448574276,False,False,False
map1916097724-target561866062-obs990305018-g10-T1,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,1,25,6,6,10,2,"[6, 6, 1, 0, 0]","[6, 6, 1, 1, 0]",6,6,FIND,21.6519,11.9794,0.0588,33.6901,726.5596,3.497417066500338,2.100506387975195,0,0.9427648049873444,-11.597210070991247,False,False,True
map1916097724-target561866062-obs990305018-g10-T2,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,2,0,2,1,10,2,"[2, 1, 0, 0, 0]","[2, 2, 0, 0, 0]",2,2,UP,24.2662,18.8964,0.064,43.2266,43.2266,0.3256704764189351,4.487658836971404,12,0.06803622071949575,-31.14816760750583,False,False,False
map1916097724-target561866062-obs990305018-g10-T2,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,2,1,2,2,10,2,"[2, 2, 0, 0, 0]","[2, 3, 0, 0, 0]",2,3,UP,24.0076,8.7743,0.0586,32.8405,76.0671,0.1624070874576636,4.426528940112563,12,0.06752771424819633,-31.212904956805872,False,False,False
map1916097724-target561866062-obs990305018-g10-T2,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,2,2,2,3,10,2,"[2, 3, 0, 0, 0]","[2, 4, 0, 0, 0]",2,4,UP,23.7773,8.5233,0.0579,32.3585,108.4256,0.13879459627406646,4.391204895937258,12,0.06766531953024035,-31.221258243672825,False,False,False
map1916097724-target561866062-obs990305018-g10-T2,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,2,3,2,4,10,2,"[2, 4, 0, 0, 0]","[2, 5, 0, 0, 0]",2,5,UP,23.5994,8.5612,0.0548,32.2154,140.64100000000002,0.135053752777503,4.36215787086724,12,0.0677171202023177,-31.219264510467486,False,False,False
map1916097724-target561866062-obs990305018-g10-T2,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,2,4,2,5,10,2,"[2, 5, 0, 0, 0]","[2, 6, 1, 0, 0]",2,6,UP,23.9927,28.2193,0.0678,52.2798,192.9208,0.14388318555563884,4.33214225027682,12,0.06729908014795795,-31.22555063953013,False,False,False
map1916097724-target561866062-obs990305018-g10-T2,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,2,5,2,6,10,2,"[2, 6, 1, 0, 0]","[2, 7, 0, 0, 0]",2,7,UP,23.0549,30.4786,0.0625,53.596000000000004,246.51680000000002,7.108451961694003,3.807373607600796,12,0.07879746562251444,-30.68512406309337,False,False,False
map1916097724-target561866062-obs990305018-g10-T2,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,2,6,2,7,10,2,"[2, 7, 0, 0, 0]","[2, 8, 0, 0, 0]",2,8,UP,23.32,8.3014,0.0567,31.6781,278.1949,1.0385354376574216,4.148658400615385,12,0.07786549223103614,-30.74411034680688,False,False,False
map1916097724-target561866062-obs990305018-g10-T2,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,2,7,2,8,10,2,"[2, 8, 0, 0, 0]","[2, 9, 0, 0, 0]",2,9,UP,24.0178,9.0627,0.0576,33.1381,311.333,0.5490732304041838,4.218282963881943,12,0.07267045224377819,-30.968624635418678,False,False,False
map1916097724-target561866062-obs990305018-g10-T2,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,2,8,2,9,10,2,"[2, 9, 0, 0, 0]","[2, 10, 0, 0, 0]",2,10,UP,23.4186,52.5931,0.0905,76.10220000000001,387.4352,0.28672378142770993,4.168495061299891,12,0.0686326483298801,-31.142086503466448,False,False,False
map1916097724-target561866062-obs990305018-g10-T2,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,2,9,2,10,10,2,"[2, 10, 0, 0, 0]","[2, 11, 0, 0, 0]",2,11,UP,24.0264,9.2837,0.069,33.3791,420.8143,0.17843313199394392,4.112230441834924,12,0.0674166430388979,-31.218398609259076,False,False,False
map1916097724-target561866062-obs990305018-g10-T2,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,2,10,2,11,10,2,"[2, 11, 0, 0, 0]","[2, 12, 0, 0, 0]",2,12,UP,24.0262,9.5126,0.0596,33.598400000000005,454.41270000000003,0.13994287092477817,4.069828935035161,12,0.0672591386221995,-31.23747526261094,False,False,False
map1916097724-target561866062-obs990305018-g10-T2,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,2,11,2,12,10,2,"[2, 12, 0, 0, 0]","[2, 13, 0, 0, 0]",2,13,UP,23.3062,31.5855,0.0598,54.9515,509.36420000000004,0.12903200204887724,4.0366132744595875,12,0.0662102406382922,-31.257240128370995,False,False,False
map1916097724-target561866062-obs990305018-g10-T2,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,2,12,2,13,10,2,"[2, 13, 0, 0, 0]","[2, 14, 0, 0, 0]",2,14,UP,23.4582,8.8779,0.0581,32.394200000000005,541.7584,0.1138199976725539,4.005477054131619,12,0.06415168528833787,-31.30417475182595,False,False,False
map1916097724-target561866062-obs990305018-g10-T2,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,2,13,2,14,10,2,"[2, 14, 0, 0, 0]","[3, 14, 0, 0, 0]",3,14,RIGHT,23.9727,9.1045,0.0622,33.139399999999995,574.8978000000001,0.092116872887772,3.981986103651197,24,0.06348993569382894,-31.333361105719376,False,False,False
map1916097724-target561866062-obs990305018-g10-T2,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,2,14,3,14,10,2,"[3, 14, 0, 0, 0]","[4, 14, 0, 0, 0]",4,14,RIGHT,24.7828,47.6989,0.0634,72.5451,647.4429000000001,0.09123992609322519,3.969565178290665,22,0.0630667892127239,-31.344955211245622,False,False,False
map1916097724-target561866062-obs990305018-g10-T2,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,2,15,4,14,10,2,"[4, 14, 0, 0, 0]","[5, 14, 0, 0, 0]",5,14,RIGHT,24.1548,8.5116,0.0579,32.7243,680.1672000000001,0.09911044970307256,3.962019203318271,24,0.0628800547784398,-31.34660894843524,False,False,False
map1916097724-target561866062-obs990305018-g10-T2,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,2,16,5,14,10,2,"[5, 14, 0, 0, 0]","[6, 14, 0, 0, 0]",6,14,RIGHT,23.2719,8.5985,0.0589,31.929299999999998,712.0965000000001,0.09760093167655247,3.9564797198490704,21,0.06708843357400157,-31.342080758749955,False,False,False
map1916097724-target561866062-obs990305018-g10-T2,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,2,17,6,14,10,2,"[6, 14, 0, 0, 0]","[6, 13, 0, 0, 0]",6,13,DOWN,23.0885,9.0525,0.0557,32.1967,744.2932000000001,0.10361425004196807,3.949531134197932,6,0.10048918782095621,-31.341881965721875,False,False,False
map1916097724-target561866062-obs990305018-g10-T2,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,2,18,6,13,10,2,"[6, 13, 0, 0, 0]","[6, 12, 0, 0, 0]",6,12,DOWN,23.2769,25.9088,0.0663,49.251999999999995,793.5452,0.12002290723246288,3.94439561231671,6,0.10057358600575698,-31.341644736619294,False,False,False
map1916097724-target561866062-obs990305018-g10-T2,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,2,19,6,12,10,2,"[6, 12, 0, 0, 0]","[6, 11, 0, 0, 0]",6,11,DOWN,23.5197,8.4541,0.058,32.031800000000004,825.577,0.10402737433491509,3.9386440303727657,6,0.10071950686562427,-31.339428105706148,False,False,False
map1916097724-target561866062-obs990305018-g10-T2,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,2,20,6,11,10,2,"[6, 11, 0, 0, 0]","[6, 10, 0, 0, 0]",6,10,DOWN,23.8099,8.5921,0.0557,32.4577,858.0347,0.12480308873549277,3.9371317408800843,6,0.10084834341337007,-31.337320651798017,False,False,False
map1916097724-target561866062-obs990305018-g10-T2,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,2,21,6,10,10,2,"[6, 10, 0, 0, 0]","[6, 9, 0, 0, 0]",6,9,DOWN,23.6989,9.5843,0.0624,33.3456,891.3803,0.11523773791290041,3.9372074107527553,6,0.10089557096430637,-31.334697979111507,False,False,False
map1916097724-target561866062-obs990305018-g10-T2,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,2,22,6,9,10,2,"[6, 9, 0, 0, 0]","[6, 8, 0, 0, 0]",6,8,DOWN,24.0297,25.1234,0.0609,49.21399999999999,940.5943,0.14566538190720565,3.9477949051501726,6,0.10264018689834814,-31.309526829534686,False,False,False
map1916097724-target561866062-obs990305018-g10-T2,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,2,23,6,8,10,2,"[6, 8, 0, 0, 0]","[6, 7, 0, 0, 0]",6,7,DOWN,23.3078,22.6878,0.0667,46.06229999999999,986.6566,0.13022738922625673,3.95311551709266,6,0.12156560437353187,-31.074260759293175,False,False,False
map1916097724-target561866062-obs990305018-g10-T2,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,2,24,6,7,10,2,"[6, 7, 0, 0, 0]","[6, 6, 1, 0, 0]",6,6,DOWN,23.5308,17.2218,0.0624,40.815,1027.4716,0.18317481732750954,3.9670849438213414,6,0.1396902256683688,-30.794544737277114,False,False,False
map1916097724-target561866062-obs990305018-g10-T2,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,2,25,6,6,10,2,"[6, 6, 1, 0, 0]","[6, 6, 1, 1, 0]",6,6,FIND,23.3194,43.6676,0.0614,67.0484,1094.52,3.497417066500338,2.100506387975195,0,0.7595863248794041,-23.194420141982498,False,False,True
map1916097724-target561866062-obs990305018-g10-T3,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,3,0,2,1,10,2,"[2, 1, 0, 0, 0]","[2, 2, 0, 0, 0]",2,2,UP,22.3535,464.8809,0.0682,487.3026,487.3026,0.3256704764189351,4.487658836971404,62,0.018624047533209738,-46.66898592479004,False,False,False
map1916097724-target561866062-obs990305018-g10-T3,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,3,1,2,2,10,2,"[2, 2, 0, 0, 0]","[2, 3, 0, 0, 0]",2,3,UP,22.869,438.9995,0.0689,461.9374,949.24,0.1624070874576636,4.426528940112563,62,0.018547661195373082,-46.75897506122596,False,False,False
map1916097724-target561866062-obs990305018-g10-T3,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,3,2,2,3,10,2,"[2, 3, 0, 0, 0]","[2, 4, 0, 0, 0]",2,4,UP,21.9502,451.9719,0.0742,473.9963,1423.2363,0.13879459627406646,4.391204895937258,62,0.018519835091074233,-46.775433333837775,False,False,False
map1916097724-target561866062-obs990305018-g10-T3,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,3,3,2,4,10,2,"[2, 4, 0, 0, 0]","[2, 5, 0, 0, 0]",2,5,UP,22.7482,456.356,0.0687,479.17289999999997,1902.4092,0.135053752777503,4.36215787086724,62,0.018472717773676147,-46.774580455825586,False,False,False
map1916097724-target561866062-obs990305018-g10-T3,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,3,4,2,5,10,2,"[2, 5, 0, 0, 0]","[2, 6, 1, 0, 0]",2,6,UP,21.6512,476.086,0.0761,497.8133,2400.2225,0.14388318555563884,4.33214225027682,62,0.018425068990108474,-46.77946496478017,False,False,False
map1916097724-target561866062-obs990305018-g10-T3,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,3,5,2,6,10,2,"[2, 6, 1, 0, 0]","[2, 7, 0, 0, 0]",2,7,UP,22.7853,471.3579,0.0719,494.2151,2894.4375999999997,7.108451961694003,3.807373607600796,62,0.023962471981486398,-45.93176198778366,False,False,False
map1916097724-target561866062-obs990305018-g10-T3,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,3,6,2,7,10,2,"[2, 7, 0, 0, 0]","[2, 8, 0, 0, 0]",2,8,UP,22.5373,457.5382,0.0684,480.14390000000003,3374.5815,1.0385354376574216,4.148658400615385,62,0.02341909746493019,-46.031417090705105,False,False,False
map1916097724-target561866062-obs990305018-g10-T3,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,3,7,2,8,10,2,"[2, 8, 0, 0, 0]","[2, 9, 0, 0, 0]",2,9,UP,22.8779,451.1712,0.069,474.1181,3848.6996,0.5490732304041838,4.218282963881943,62,0.020762990001880137,-46.387527622292,False,False,False
map1916097724-target561866062-obs990305018-g10-T3,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,3,8,2,9,10,2,"[2, 9, 0, 0, 0]","[2, 10, 0, 0, 0]",2,10,UP,21.8882,439.3689,0.0721,461.32919999999996,4310.0288,0.28672378142770993,4.168495061299891,62,0.01890523286951806,-46.65818124198371,False,False,False
map1916097724-target561866062-obs990305018-g10-T3,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,3,9,2,10,10,2,"[2, 10, 0, 0, 0]","[2, 11, 0, 0, 0]",2,11,UP,22.2931,450.4423,0.067,472.8024,4782.8312,0.17843313199394392,4.112230441834924,62,0.018411883920541248,-46.77234029966258,False,False,False
map1916097724-target561866062-obs990305018-g10-T3,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,3,10,2,11,10,2,"[2, 11, 0, 0, 0]","[2, 12, 0, 0, 0]",2,12,UP,22.6644,476.917,0.0707,499.65209999999996,5282.4833,0.13994287092477817,4.069828935035161,62,0.01817334785189955,-46.81153680160885,False,False,False
map1916097724-target561866062-obs990305018-g10-T3,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,3,11,2,12,10,2,"[2, 12, 0, 0, 0]","[2, 13, 0, 0, 0]",2,13,UP,22.4198,440.3372,0.0686,462.8256,5745.3089,0.12903200204887724,4.0366132744595875,62,0.01740462028480057,-46.86229724652624,False,False,False
map1916097724-target561866062-obs990305018-g10-T3,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,3,12,2,13,10,2,"[2, 13, 0, 0, 0]","[2, 14, 0, 0, 0]",2,14,UP,22.597,453.7045,0.0668,476.3683,6221.6772,0.1138199976725539,4.005477054131619,64,0.016419877458344705,-46.94540994678557,False,False,False
map1916097724-target561866062-obs990305018-g10-T3,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,3,13,2,14,10,2,"[2, 14, 0, 0, 0]","[3, 14, 0, 0, 0]",3,14,RIGHT,22.5497,455.3385,0.0699,477.9581,6699.6353,0.092116872887772,3.981986103651197,122,0.01607192144645463,-46.9952260137067,False,False,False
map1916097724-target561866062-obs990305018-g10-T3,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,3,14,3,14,10,2,"[3, 14, 0, 0, 0]","[4, 14, 0, 0, 0]",4,14,RIGHT,23.0692,454.2522,0.0687,477.3901,7177.0253999999995,0.09123992609322519,3.969565178290665,114,0.015899747943699562,-47.01338677339611,False,False,False
map1916097724-target561866062-obs990305018-g10-T3,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,3,15,4,14,10,2,"[4, 14, 0, 0, 0]","[5, 14, 0, 0, 0]",5,14,RIGHT,22.6148,453.7665,0.0714,476.4527,7653.478099999999,0.09911044970307256,3.962019203318271,121,0.016096516348627382,-47.01528730775232,False,False,False
map1916097724-target561866062-obs990305018-g10-T3,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,3,16,5,14,10,2,"[5, 14, 0, 0, 0]","[6, 14, 0, 0, 0]",6,14,RIGHT,22.6203,453.1234,0.0694,475.81309999999996,8129.2912,0.09760093167655247,3.9564797198490704,106,0.018039331079534288,-47.013356362101916,False,False,False
map1916097724-target561866062-obs990305018-g10-T3,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,3,17,6,14,10,2,"[6, 14, 0, 0, 0]","[6, 13, 0, 0, 0]",6,13,DOWN,22.0437,473.8794,0.0698,495.99289999999996,8625.284099999999,0.10361425004196807,3.949531134197932,31,0.02888835033289642,-47.00999166570038,False,False,False
map1916097724-target561866062-obs990305018-g10-T3,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,3,18,6,13,10,2,"[6, 13, 0, 0, 0]","[6, 12, 0, 0, 0]",6,12,DOWN,22.226,424.3651,0.0674,446.6585,9071.942599999998,0.12002290723246288,3.94439561231671,31,0.02889436161724454,-47.0109442977862,False,False,False
map1916097724-target561866062-obs990305018-g10-T3,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,3,19,6,12,10,2,"[6, 12, 0, 0, 0]","[6, 11, 0, 0, 0]",6,11,DOWN,22.3619,423.7748,0.0678,446.2045,9518.147099999998,0.10402737433491509,3.9386440303727657,31,0.029015568298855147,-47.005325697491244,False,False,False
map1916097724-target561866062-obs990305018-g10-T3,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,3,20,6,11,10,2,"[6, 11, 0, 0, 0]","[6, 10, 0, 0, 0]",6,10,DOWN,22.6547,438.4798,0.071,461.20550000000003,9979.352599999998,0.12480308873549277,3.9371317408800843,31,0.02902117253088208,-47.00427420029282,False,False,False
map1916097724-target561866062-obs990305018-g10-T3,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,3,21,6,10,10,2,"[6, 10, 0, 0, 0]","[6, 9, 0, 0, 0]",6,9,DOWN,22.6964,431.7036,0.0696,454.46959999999996,10433.822199999999,0.11523773791290041,3.9372074107527553,31,0.029652257875689654,-46.97612891190487,False,False,False
map1916097724-target561866062-obs990305018-g10-T3,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,3,22,6,9,10,2,"[6, 9, 0, 0, 0]","[6, 8, 0, 0, 0]",6,8,DOWN,22.0051,445.3833,0.0698,467.45820000000003,10901.2804,0.14566538190720565,3.9477949051501726,31,0.03631750800908157,-46.74303561136664,False,False,False
map1916097724-target561866062-obs990305018-g10-T3,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,3,23,6,8,10,2,"[6, 8, 0, 0, 0]","[6, 7, 0, 0, 0]",6,7,DOWN,22.1718,454.9021,0.0692,477.14310000000006,11378.423499999999,0.13022738922625673,3.95311551709266,31,0.04689878762723322,-46.39467692747265,False,False,False
map1916097724-target561866062-obs990305018-g10-T3,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,3,24,6,7,10,2,"[6, 7, 0, 0, 0]","[6, 6, 1, 0, 0]",6,6,DOWN,22.7013,438.4215,0.0674,461.1902,11839.613699999998,0.18317481732750954,3.9670849438213414,34,0.04908369254746769,-46.07379290149028,False,False,False
map1916097724-target561866062-obs990305018-g10-T3,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,3,25,6,6,10,2,"[6, 6, 1, 0, 0]","[6, 5, 1, 0, 0]",6,5,DOWN,20.9061,455.2227,0.0678,476.19659999999993,12315.810299999997,3.497417066500338,2.100506387975195,25,0.6730956521831489,-33.76556960973104,False,False,False
map1916097724-target561866062-obs990305018-g10-T3,20,1916097724,561866062,990305018,601458549,2,1,7.0,10,3,26,6,5,10,2,"[6, 5, 1, 0, 0]","[6, 5, 1, 1, 0]",6,5,FIND,21.5439,441.9117,0.0723,463.5279,12779.338199999997,0.5557937622362431,1.3512725699969232,0,0.9989694657576039,-20.44200069031986,False,False,True
map1916097724-target561866062-obs990305018-g20-T1,20,1916097724,561866062,990305018,601458549,2,1,7.0,20,1,0,2,1,10,2,"[2, 1, 0, 0, 0]","[2, 2, 0, 0, 0]",2,2,UP,123.7866,43.4344,0.0931,167.3141,167.3141,0.36344995247089457,5.794152952679488,2,0.25672563644411184,-15.585030126509007,False,False,False
map1916097724-target561866062-obs990305018-g20-T1,20,1916097724,561866062,990305018,601458549,2,1,7.0,20,1,1,2,2,10,2,"[2, 2, 0, 0, 0]","[2, 3, 0, 0, 0]",2,3,UP,123.2208,43.213,0.0777,166.51149999999998,333.8256,0.1697002127420961,5.726219505828326,2,0.25613339704656873,-15.620108774460506,False,False,False
