episode_id,map_seed,target_seed,observation_seed,resolution,action_depth,decision,x,y,target_x,target_y,observation,next_observation,next_x,next_y,selected_action,state_ms,policy_ms,action_ms,total_ms,cumulative_inference_ms,state_vfe,target_belief_entropy,selected_policy,selected_policy_posterior,selected_policy_efe,false_find,collision,success
map0-target1-obs0-g2-T1,0,1,0,2,1,10,5,7,15,3,"[5, 7, 0, 0, 0]","[5, 8, 0, 0, 0]",5,8,UP,2.9543,0.9752,0.0613,3.9908,30.211299999999998,0.13065701345329317,1.0973150652477905,2,0.25899189770504394,-15.629563261280039,False,False,False
map0-target1-obs0-g2-T1,0,1,0,2,1,11,5,8,15,3,"[5, 8, 0, 0, 0]","[5, 9, 0, 0, 0]",5,9,UP,1.7619,0.9069,0.049,2.7178,32.9291,0.2524964557670568,1.0864613639805039,2,0.2729827381836121,-15.530433592416536,False,False,False
map0-target1-obs0-g2-T1,0,1,0,2,1,12,5,9,15,3,"[5, 9, 0, 0, 0]","[5, 10, 0, 0, 0]",5,10,UP,1.7458,0.8797,0.0458,2.6713,35.6004,0.3949482956598086,1.0188152153247245,2,0.2759402528243963,-15.464012677920808,False,False,False
map0-target1-obs0-g2-T1,0,1,0,2,1,13,5,10,15,3,"[5, 10, 0, 0, 0]","[5, 11, 0, 0, 0]",5,11,UP,1.7437,0.8786,0.0442,2.6665,38.2669,0.30814780887184984,0.8490412565805718,2,0.25824070142543243,-15.568370848782932,False,False,False
map0-target1-obs0-g2-T1,0,1,0,2,1,14,5,11,15,3,"[5, 11, 0, 0, 0]","[5, 12, 0, 0, 0]",5,12,UP,1.95,0.994,0.0598,3.0038,41.2707,0.12730015632805108,0.7254706468700859,2,0.25063218133190346,-15.665274976711487,False,False,False
map0-target1-obs0-g2-T1,0,1,0,2,1,15,5,12,15,3,"[5, 12, 0, 0, 0]","[5, 13, 0, 0, 0]",5,13,UP,1.9533,2.3331,0.1783,4.464700000000001,45.7354,0.06844804577385175,0.6966033988443391,2,0.25001761896355507,-15.68322565855813,False,False,False
map0-target1-obs0-g2-T1,0,1,0,2,1,16,5,13,15,3,"[5, 13, 0, 0, 0]","[5, 14, 0, 0, 0]",5,14,UP,2.1726,1.0959,0.0717,3.3402000000000003,49.0756,0.06116366128371398,0.6933615702926683,2,0.24999995716614065,-15.68465331079551,False,False,False
map0-target1-obs0-g2-T1,0,1,0,2,1,17,5,14,15,3,"[5, 14, 0, 0, 0]","[5, 15, 0, 0, 0]",5,15,UP,1.8873,1.0234,0.0675,2.9782,52.0538,0.060639682145601045,0.6931064569444935,2,0.24999962197728498,-15.684736613668814,False,False,False
map0-target1-obs0-g2-T1,0,1,0,2,1,18,5,15,15,3,"[5, 15, 0, 0, 0]","[6, 15, 0, 0, 0]",6,15,RIGHT,1.822,1.039,0.4727,3.3337,55.3875,0.06060978486541978,0.6930892542535878,4,0.24999979727796248,-15.684740068253875,False,False,False
map0-target1-obs0-g2-T1,0,1,0,2,1,19,6,15,15,3,"[6, 15, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,RIGHT,2.6232,1.1791,0.0909,3.8932,59.2807,0.06121380096819069,0.6930903278402334,4,0.2500015511329479,-15.684730941386926,False,False,False
map0-target1-obs0-g2-T1,0,1,0,2,1,20,7,15,15,3,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.8691,0.9997,0.0678,2.9366000000000003,62.2173,0.06260721558415736,0.6930970819044029,2,0.3333328532021221,-15.684732320409285,False,False,False
map0-target1-obs0-g2-T1,0,1,0,2,1,21,7,14,15,3,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.8017,0.9972,0.0677,2.8666,65.0839,0.06246687171680416,0.6931030326483247,2,0.3333336094026377,-15.68473095339742,False,False,False
map0-target1-obs0-g2-T1,0,1,0,2,1,22,7,15,15,3,"[7, 15, 0, 0, 0]","[7, 14, 1, 0, 0]",7,14,DOWN,1.8104,0.9565,0.064,2.8309,67.9148,0.06260469102124039,0.6931090132315922,2,0.33333285323597284,-15.684732320796861,False,False,False
map0-target1-obs0-g2-T1,0,1,0,2,1,23,7,14,15,3,"[7, 14, 1, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,2.4227,1.2532,0.0743,3.7502,71.665,11.64561524320397,0.692428586682033,2,0.333333606672253,-15.684730970247454,False,False,False
map0-target1-obs0-g2-T1,0,1,0,2,1,24,7,15,15,3,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.8723,1.0082,0.0732,2.9537,74.6187,0.06266111390735023,0.6924533512313309,2,0.33333285182344163,-15.68473233495888,False,False,False
map0-target1-obs0-g2-T1,0,1,0,2,1,25,7,14,15,3,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.7511,0.9308,0.0632,2.7451000000000003,77.3638,0.06251702255997,0.6924760029193311,2,0.3333336068508041,-15.684730969246862,False,False,False
map0-target1-obs0-g2-T1,0,1,0,2,1,26,7,15,15,3,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,2.035,0.9738,0.0588,3.0676,80.4314,0.0626585970499663,0.6924999315732239,2,0.33333285191710554,-15.684732334023423,False,False,False
map0-target1-obs0-g2-T1,0,1,0,2,1,27,7,14,15,3,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.777,0.9849,0.0969,2.8588,83.2902,0.0625146808798363,0.6925218048195589,2,0.33333360702411297,-15.684730968168592,False,False,False
map0-target1-obs0-g2-T1,0,1,0,2,1,28,7,15,15,3,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,3.0748,1.7558,0.1053,4.9359,88.2261,0.06265608000217225,0.6925448966098611,2,0.33333285200790413,-15.684732333110471,False,False,False
map0-target1-obs0-g2-T1,0,1,0,2,1,29,7,14,15,3,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,3.2435,1.315,0.0647,4.623200000000001,92.8493,0.06251233899054427,0.6925659911549373,2,0.33333360719213373,-15.684730967123208,False,False,False
map0-target1-obs0-g2-T1,0,1,0,2,1,30,7,15,15,3,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.8188,0.8713,0.0497,2.7398000000000002,95.5891,0.0626535627313337,0.6925882458541947,1,0.3333328520958476,-15.684732332226364,False,False,False
map0-target1-obs0-g2-T1,0,1,0,2,1,31,7,14,15,3,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.624,0.8131,0.0419,2.479,98.0681,0.06250999689730906,0.6926085614928649,2,0.3333336073548625,-15.684730966111095,False,False,False
map0-target1-obs0-g2-T1,0,1,0,2,1,32,7,15,15,3,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.6091,0.9865,0.0476,2.6432,100.7113,0.0626510452454467,0.6926299788848337,2,0.33333285218093817,-15.684732331371126,False,False,False
map0-target1-obs0-g2-T1,0,1,0,2,1,33,7,14,15,3,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.7332,0.818,0.0415,2.5927000000000002,103.30399999999999,0.0625076546076936,0.6926495154196944,2,0.33333360751229835,-15.68473096513227,False,False,False
map0-target1-obs0-g2-T1,0,1,0,2,1,34,7,15,15,3,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.6044,0.7981,0.0397,2.4421999999999997,105.74619999999999,0.0626485275526502,0.6926700952962548,1,0.3333328522631712,-15.68473233054478,False,False,False
map0-target1-obs0-g2-T1,0,1,0,2,1,35,7,14,15,3,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.5928,0.8022,0.0404,2.4354,108.18159999999999,0.06250531212927081,0.6926888525374537,2,0.33333360766443887,-15.684730964186743,False,False,False
map0-target1-obs0-g2-T1,0,1,0,2,1,36,7,15,15,3,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.5951,0.8206,0.0411,2.4568000000000003,110.63839999999999,0.06264600966108473,0.6927085946986045,2,0.33333285234254895,-15.684732329747323,False,False,False
map0-target1-obs0-g2-T1,0,1,0,2,1,37,7,14,15,3,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.645,0.8116,0.0408,2.4974,113.13579999999999,0.06250296946961646,0.6927265724638443,2,0.33333360781128274,-15.684730963274529,False,False,False
map0-target1-obs0-g2-T1,0,1,0,2,1,38,7,15,15,3,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.6203,1.0439,0.0504,2.7146,115.8504,0.06264349157889376,0.6927454767177073,1,0.3333328524190673,-15.684732328978779,False,False,False
map0-target1-obs0-g2-T1,0,1,0,2,1,39,7,14,15,3,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.6598,0.8119,0.0417,2.5134,118.3638,0.06250062663630816,0.6927626748322502,2,0.3333336079528263,-15.684730962395639,False,False,False
map0-target1-obs0-g2-T1,0,1,0,2,1,40,7,15,15,3,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.6039,0.831,0.0408,2.4757,120.8395,0.06264097331422423,0.6927807409950739,2,0.333332852492728,-15.684732328239146,False,False,False
map0-target1-obs0-g2-T1,0,1,0,2,1,41,7,14,15,3,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.6423,0.8064,0.0405,2.4892000000000003,123.3287,0.06249828363692571,0.6927971592917455,2,0.33333360808906987,-15.684730961550084,False,False,False
map0-target1-obs0-g2-T1,0,1,0,2,1,42,7,15,15,3,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.611,0.8123,0.0408,2.4641,125.7928,0.06263845487522403,0.6928143871879096,1,0.3333328525635277,-15.684732327528444,False,False,False
map0-target1-obs0-g2-T1,0,1,0,2,1,43,7,14,15,3,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.623,0.8211,0.0403,2.4844,128.2772,0.062495940479051874,0.6928300255071012,2,0.3333336082200103,-15.684730960737877,False,False,False
map0-target1-obs0-g2-T1,0,1,0,2,1,44,7,15,15,3,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.6321,0.9452,0.073,2.6503,130.92749999999998,0.06263593627004402,0.6928464149691205,1,0.33333285263146695,-15.684732326846675,False,False,False
map0-target1-obs0-g2-T1,0,1,0,2,1,45,7,14,15,3,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.6177,0.8352,0.0413,2.4942,133.4217,0.06249359717027001,0.6928612731587942,2,0.3333336083456461,-15.684730959959024,False,False,False
map0-target1-obs0-g2-T1,0,1,0,2,1,46,7,15,15,3,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.602,0.8469,0.0405,2.4894000000000003,135.91109999999998,0.06263341750683758,0.6928768240273213,2,0.333332852696545,-15.68473232619385,False,False,False
map0-target1-obs0-g2-T1,0,1,0,2,1,47,7,14,15,3,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.653,0.8288,0.0411,2.5229,138.43399999999997,0.062491253718167154,0.6928909019430123,2,0.33333360846597565,-15.68473095921354,False,False,False
map0-target1-obs0-g2-T1,0,1,0,2,1,48,7,15,15,3,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.619,0.8484,0.0408,2.5082,140.94219999999996,0.06263089859375891,0.6929056140668421,1,0.3333328527587597,-15.684732325569978,False,False,False
map0-target1-obs0-g2-T1,0,1,0,2,1,49,7,14,15,3,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.6804,0.811,0.0413,2.5327,143.47489999999996,0.062488910130330595,0.6929189115716623,2,0.33333360858099814,-15.684730958501433,False,False,False
map0-target1-obs0-g2-T2,0,1,0,2,2,0,1,1,15,3,"[1, 1, 0, 0, 0]","[1, 2, 0, 0, 0]",1,2,UP,1.7268,4.3542,0.0523,6.133299999999999,6.133299999999999,0.4325585772405598,1.3386327153984912,22,0.07336060461598289,-30.938574555830257,False,False,False
map0-target1-obs0-g2-T2,0,1,0,2,2,1,1,2,15,3,"[1, 2, 0, 0, 0]","[2, 2, 0, 0, 0]",2,2,RIGHT,1.6122,4.5641,0.0587,6.234999999999999,12.368299999999998,0.2552500089266504,1.2148161246128233,22,0.06599826331390574,-31.179988782445953,False,False,False
map0-target1-obs0-g2-T2,0,1,0,2,2,2,2,2,15,3,"[2, 2, 0, 0, 0]","[2, 3, 0, 0, 0]",2,3,UP,1.6873,4.2682,0.049,6.004500000000001,18.372799999999998,0.11323566757108396,1.1265263559404157,14,0.06289337607660372,-31.334286361174588,False,False,False
map0-target1-obs0-g2-T2,0,1,0,2,2,3,2,3,15,3,"[2, 3, 0, 0, 0]","[3, 3, 0, 0, 0]",3,3,RIGHT,1.6672,4.2539,0.051,5.9721,24.3449,0.06805180026744358,1.1025062888271215,22,0.06252407413672777,-31.36585391638031,False,False,False
map0-target1-obs0-g2-T2,0,1,0,2,2,4,3,3,15,3,"[3, 3, 0, 0, 0]","[3, 4, 0, 0, 0]",3,4,UP,1.6755,4.2489,0.045,5.9694,30.3143,0.061297252630337175,1.0989283671553878,14,0.06250057464689468,-31.369228926916943,False,False,False
map0-target1-obs0-g2-T2,0,1,0,2,2,5,3,4,15,3,"[3, 4, 0, 0, 0]","[4, 4, 0, 0, 0]",4,4,RIGHT,1.6794,4.2246,0.0461,5.9501,36.2644,0.06065463767731189,1.0985876027385395,22,0.062499833056860174,-31.369467351417676,False,False,False
map0-target1-obs0-g2-T2,0,1,0,2,2,6,4,4,15,3,"[4, 4, 0, 0, 0]","[4, 5, 0, 0, 0]",4,5,UP,2.3194,4.6192,0.0596,6.9982,43.2626,0.06061085883282135,1.0985613839534167,14,0.06249980852911966,-31.369481725624873,False,False,False
map0-target1-obs0-g2-T2,0,1,0,2,2,7,4,5,15,3,"[4, 5, 0, 0, 0]","[4, 6, 0, 0, 0]",4,6,UP,1.6749,4.2095,0.0505,5.934900000000001,49.1975,0.06060826956257214,1.0985596395282908,12,0.06313568815440106,-31.358440248964076,False,False,False
map0-target1-obs0-g2-T2,0,1,0,2,2,8,4,6,15,3,"[4, 6, 0, 0, 0]","[4, 7, 0, 0, 0]",4,7,UP,1.6866,4.7702,0.0516,6.5084,55.7059,0.060608129775639834,1.0985595302257987,12,0.06591272420063338,-31.30724819881743,False,False,False
map0-target1-obs0-g2-T2,0,1,0,2,2,9,4,7,15,3,"[4, 7, 0, 0, 0]","[4, 8, 0, 0, 0]",4,8,UP,1.6795,4.2377,0.0464,5.9636000000000005,61.6695,0.1268002925687967,1.0978693301792264,12,0.07332709013648434,-31.165560067117195,False,False,False
map0-target1-obs0-g2-T2,0,1,0,2,2,10,4,8,15,3,"[4, 8, 0, 0, 0]","[4, 9, 0, 0, 0]",4,9,UP,1.6714,4.4886,0.051,6.211,67.8805,0.24355638816746436,1.0893132576541042,12,0.08351804178598758,-30.941537647153986,False,False,False
map0-target1-obs0-g2-T2,0,1,0,2,2,11,4,9,15,3,"[4, 9, 0, 0, 0]","[4, 10, 0, 0, 0]",4,10,UP,1.6384,4.0857,0.0436,5.7677,73.6482,0.39269643963086165,1.0305081209731806,12,0.08199593881499567,-30.84953825821179,False,False,False
map0-target1-obs0-g2-T2,0,1,0,2,2,12,4,10,15,3,"[4, 10, 0, 0, 0]","[4, 11, 0, 0, 0]",4,11,UP,1.6198,4.1061,0.0425,5.7684,79.4166,0.3276166869252866,0.8670792303834076,12,0.06862180681967792,-31.094745681507096,False,False,False
map0-target1-obs0-g2-T2,0,1,0,2,2,13,4,11,15,3,"[4, 11, 0, 0, 0]","[4, 12, 0, 0, 0]",4,12,UP,2.0232,4.1847,0.0466,6.2545,85.6711,0.1399064000879217,0.7327910357688625,12,0.06305304814931621,-31.319475771334247,False,False,False
map0-target1-obs0-g2-T2,0,1,0,2,2,14,4,12,15,3,"[4, 12, 0, 0, 0]","[4, 13, 0, 0, 0]",4,13,UP,1.634,4.1527,0.0467,5.8334,91.5045,0.07077953763267551,0.6977217920796699,12,0.06251875174256487,-31.36532293086726,False,False,False
map0-target1-obs0-g2-T2,0,1,0,2,2,15,4,13,15,3,"[4, 13, 0, 0, 0]","[4, 14, 0, 0, 0]",4,14,UP,1.7942,5.0807,0.0724,6.9473,98.45179999999999,0.06137394977146611,0.6934648991717586,12,0.06250022062905104,-31.36923233249565,False,False,False
map0-target1-obs0-g2-T2,0,1,0,2,2,16,4,14,15,3,"[4, 14, 0, 0, 0]","[4, 15, 0, 0, 0]",4,15,UP,1.7945,4.499,0.0496,6.3431,104.79489999999998,0.060653191223392695,0.693114122270778,14,0.06249981681004126,-31.369468980590863,False,False,False
map0-target1-obs0-g2-T2,0,1,0,2,2,17,4,15,15,3,"[4, 15, 0, 0, 0]","[5, 15, 0, 0, 0]",5,15,RIGHT,1.7515,4.8941,0.0523,6.6979,111.49279999999999,0.06061055273299766,0.6930897808969498,24,0.06249986490112282,-31.369480865926715,False,False,False
map0-target1-obs0-g2-T2,0,1,0,2,2,18,5,15,15,3,"[5, 15, 0, 0, 0]","[6, 15, 0, 0, 0]",6,15,RIGHT,1.7012,4.2528,0.048,6.002,117.49479999999998,0.06060825002986533,0.6930882076322447,24,0.06250045807001209,-31.369471224633934,False,False,False
map0-target1-obs0-g2-T2,0,1,0,2,2,19,6,15,15,3,"[6, 15, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,RIGHT,1.6807,4.424,0.0471,6.151800000000001,123.64659999999998,0.06121372161415889,0.6930902627137288,21,0.06666739179342052,-31.3694632732233,False,False,False
map0-target1-obs0-g2-T2,0,1,0,2,2,20,7,15,15,3,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.818,4.273,0.0456,6.1366,129.78319999999997,0.06260721134710913,0.693097077619496,11,0.10000030906338918,-31.369463274639298,False,False,False
map0-target1-obs0-g2-T2,0,1,0,2,2,21,7,14,15,3,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.6195,4.1627,0.0435,5.825699999999999,135.60889999999998,0.06246687147244804,0.6931030323619363,11,0.10000042009294388,-31.369463274396093,False,False,False
map0-target1-obs0-g2-T2,0,1,0,2,2,22,7,15,15,3,"[7, 15, 0, 0, 0]","[7, 14, 1, 0, 0]",7,14,DOWN,1.6716,4.5429,0.0525,6.267,141.87589999999997,0.06260469100675027,0.6931090132143072,11,0.10000030909763144,-31.369463274045934,False,False,False
map0-target1-obs0-g2-T2,0,1,0,2,2,23,7,14,15,3,"[7, 14, 1, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.6907,4.2034,0.0437,5.9378,147.81369999999998,11.645615243461895,0.6924285859577313,11,0.10000041839293193,-31.369463305806473,False,False,False
map0-target1-obs0-g2-T2,0,1,0,2,2,24,7,15,15,3,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.6189,4.5976,0.0517,6.2682,154.0819,0.06266111386933518,0.6924533511858388,7,0.10000030761560709,-31.36946330474327,False,False,False
map0-target1-obs0-g2-T2,0,1,0,2,2,25,7,14,15,3,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.6766,4.1533,0.0443,5.8742,159.9561,0.06251702255777765,0.6924760029173296,11,0.1000004185045676,-31.369463303754923,False,False,False
map0-target1-obs0-g2-T2,0,1,0,2,2,26,7,15,15,3,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.6367,4.1015,0.0427,5.7809,165.737,0.06265859704983621,0.6924999315740922,11,0.10000030771368158,-31.36946330270775,False,False,False
map0-target1-obs0-g2-T2,0,1,0,2,2,27,7,14,15,3,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.847,4.1618,0.0464,6.055200000000001,171.7922,0.06251468087982943,0.6925218048206105,11,0.10000041861286979,-31.36946330174841,False,False,False
map0-target1-obs0-g2-T2,0,1,0,2,2,28,7,15,15,3,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.6721,4.119,0.0731,5.8642,177.65640000000002,0.06265608000217184,0.6925448966109234,11,0.10000030780877897,-31.36946330073336,False,False,False
map0-target1-obs0-g2-T2,0,1,0,2,2,29,7,14,15,3,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.6366,4.4408,0.0494,6.126800000000001,183.78320000000002,0.06251233899054441,0.6925659911560001,11,0.10000041871783705,-31.369463299803968,False,False,False
map0-target1-obs0-g2-T2,0,1,0,2,2,30,7,15,15,3,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.6197,4.1141,0.0434,5.7772,189.56040000000002,0.06265356273133342,0.6925882458552582,11,0.10000030790090005,-31.3694632988211,False,False,False
map0-target1-obs0-g2-T2,0,1,0,2,2,31,7,14,15,3,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.6222,4.2941,0.0537,5.970000000000001,195.53040000000001,0.06250999689730895,0.6926085614939292,11,0.10000041881947039,-31.369463297921648,False,False,False
map0-target1-obs0-g2-T2,0,1,0,2,2,32,7,15,15,3,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.669,4.1863,0.0458,5.9011,201.43150000000003,0.06265104524544676,0.6926299788858987,11,0.10000030799004328,-31.36946329697099,False,False,False
map0-target1-obs0-g2-T2,0,1,0,2,2,33,7,14,15,3,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.7099,4.2053,0.0441,5.959300000000001,207.39080000000004,0.06250765460769354,0.69264951542076,11,0.10000041891776625,-31.36946329610151,False,False,False
map0-target1-obs0-g2-T2,0,1,0,2,2,34,7,15,15,3,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.8145,4.1914,0.0497,6.055599999999999,213.44640000000004,0.06264852755265009,0.6926700952973212,11,0.10000030807620758,-31.369463295183067,False,False,False
map0-target1-obs0-g2-T2,0,1,0,2,2,35,7,14,15,3,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.6253,4.1253,0.0434,5.7940000000000005,219.24040000000005,0.06250531212927059,0.6926888525385206,11,0.10000041901272505,-31.369463294343554,False,False,False
map0-target1-obs0-g2-T2,0,1,0,2,2,36,7,15,15,3,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.6564,4.425,0.046,6.127400000000001,225.36780000000005,0.06264600966108468,0.6927085946996722,11,0.10000030815939126,-31.369463293457343,False,False,False
map0-target1-obs0-g2-T2,0,1,0,2,2,37,7,14,15,3,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.603,4.1054,0.0434,5.7518,231.11960000000005,0.06250296946961653,0.6927265724649125,11,0.10000041910434353,-31.369463292647833,False,False,False
map0-target1-obs0-g2-T2,0,1,0,2,2,38,7,15,15,3,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.62,4.0989,0.0426,5.761500000000001,236.88110000000006,0.06264349157889361,0.6927454767187762,11,0.10000030823959426,-31.369463291793835,False,False,False
map0-target1-obs0-g2-T2,0,1,0,2,2,39,7,14,15,3,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.6993,4.2554,0.0489,6.0036,242.88470000000007,0.06250062663630818,0.69276267483332,11,0.10000041919262319,-31.369463291014323,False,False,False
map0-target1-obs0-g2-T2,0,1,0,2,2,40,7,15,15,3,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.6242,4.1598,0.0459,5.829899999999999,248.71460000000008,0.06264097331422401,0.6927807409961443,11,0.10000030831681436,-31.369463290192584,False,False,False
map0-target1-obs0-g2-T2,0,1,0,2,2,41,7,14,15,3,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.6566,4.6631,0.0471,6.3668000000000005,255.0814000000001,0.06249828363692591,0.6927971592928164,11,0.10000041927756102,-31.369463289443086,False,False,False
map0-target1-obs0-g2-T2,0,1,0,2,2,42,7,15,15,3,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.6411,4.2734,0.044,5.958499999999999,261.0399000000001,0.06263845487522392,0.6928143871889814,11,0.10000030839105113,-31.369463288653606,False,False,False
map0-target1-obs0-g2-T2,0,1,0,2,2,43,7,14,15,3,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.6333,4.1071,0.0702,5.8106,266.8505000000001,0.06249594047905172,0.6928300255081734,11,0.10000041935915624,-31.36946328793412,False,False,False
map0-target1-obs0-g2-T2,0,1,0,2,2,44,7,15,15,3,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.6485,4.1059,0.0441,5.798500000000001,272.6490000000001,0.06263593627004396,0.6928464149701935,11,0.10000030846230361,-31.36946328717691,False,False,False
map0-target1-obs0-g2-T2,0,1,0,2,2,45,7,14,15,3,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.5951,4.0699,0.0427,5.707699999999999,278.3567000000001,0.06249359717026997,0.6928612731598678,11,0.1000004194374089,-31.36946328648744,False,False,False
map0-target1-obs0-g2-T2,0,1,0,2,2,46,7,15,15,3,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.6142,4.7045,0.0496,6.3683000000000005,284.7250000000001,0.06263341750683749,0.6928768240283957,11,0.10000030853057111,-31.369463285762517,False,False,False
map0-target1-obs0-g2-T2,0,1,0,2,2,47,7,14,15,3,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.612,4.0844,0.0451,5.741499999999999,290.46650000000005,0.062491253718166884,0.6928909019440874,11,0.10000041951231681,-31.369463285103084,False,False,False
map0-target1-obs0-g2-T2,0,1,0,2,2,48,7,15,15,3,"[7, 15, 0, 0, 0]","[7, 14, 0, 0, 0]",7,14,DOWN,1.6208,4.6169,0.0486,6.286300000000001,296.75280000000004,0.06263089859375885,0.692905614067918,11,0.10000030859585281,-31.369463284410443,False,False,False
map0-target1-obs0-g2-T2,0,1,0,2,2,49,7,14,15,3,"[7, 14, 0, 0, 0]","[7, 15, 0, 0, 0]",7,15,UP,1.6277,4.1071,0.0443,5.7791,302.53190000000006,0.06248891013033072,0.6929189115727387,11,0.10000041958387887,-31.369463283781062,False,False,False
map0-target1-obs0-g2-T3,0,1,0,2,3,0,1,1,15,3,"[1, 1, 0, 0, 0]","[1, 2, 0, 0, 0]",1,2,UP,1.7012,48.7372,0.0742,50.5126,50.5126,0.4325585772405598,1.3386327153984912,72,0.02061251002876562,-46.359380882890505,False,False,False
map0-target1-obs0-g2-T3,0,1,0,2,3,1,1,2,15,3,"[1, 2, 0, 0, 0]","[2, 2, 0, 0, 0]",2,2,RIGHT,1.7613,48.5267,0.0682,50.356199999999994,100.8688,0.2552500089266504,1.2148161246128233,114,0.01712124848103681,-46.76038193121617,False,False,False
map0-target1-obs0-g2-T3,0,1,0,2,3,2,2,2,15,3,"[2, 2, 0, 0, 0]","[2, 3, 0, 0, 0]",2,3,UP,2.0014,49.6914,0.0634,51.7562,152.625,0.11323566757108396,1.1265263559404157,72,0.015796350028619472,-47.00066392973825,False,False,False
